Unique ID;Player;Best Position;Age;Division;Salary;Transfer Value;Preferred Foot;Height;Starts;Minutes;Rating;Goals;xG-OP;xG;NP-xG/90;Penalties Taken;Penalties Scored;xG/shot;Free Kick Shots;Shots From Outside The Box Per 90 minutes;Goals From Outside The Box;Shots;Shots on Target;Headers Attempted;Headers Won;Key Headers per 90;Crosses Attempted;Crosses Completed;Open Play Crosses Attempted;Open Play Crosses Completed;Mistakes Leading to Goals;Distance;Sprints/90;Dribbles;Fouls Against;Off;Assists;xA;Chances Created per 90;Clear Cut Chances Created;Key Passes;Open Play Key Passes per 90;Passes Attempted;Passes Completed;PsP;Possession Lost per 90;Blk;Clearances;Interceptions;Key Tackles;Possession Won per 90;Pres A;Pres C;Shts Blckd;Tackled Completed;Tackles Attempted;Fouls Made;Yellow Cards;Red cards
2000019858;Isaac Monteiro;D (C);22;Campeonato de Portugal Série B;R$7.75K p/m;R$0 - R$650K;Right-Footed Only;1.93 m;28;2434;7.01;2;-0.38;2.38;0.1;0;0;0.0991666666666667;0;0.3;0;24;5;198;138;1.1;1;0;1;0;0;252.6km;3.3;0;4;0;3;1.38;0.1;3;7;0.3;1331;1176;64;3.8;15;29;81;4;13.9;62;21;11;9;14;12;4;0
67272504;Javi Montero;D (C);27;LaLiga 2;R$160K p/m;R$1.5M;Left-Footed;1.85 m;42;3769;6.70;0;-0.49;0.49;0.0;0;0;0.163333333333333;0;0.0;0;3;0;240;159;1.0;0;0;0;0;0;395.7km;3.6;2;6;0;2;1.61;0.1;5;10;0.2;1761;1595;99;3.6;36;48;107;5;15.7;100;33;47;22;28;16;2;0
51080175;Francisco Montes De Oca;D (C);27;Serie A Grupo II;R$38K p/m;R$0 - R$20K;Right-Footed;1.79 m;42;3567;6.72;1;-1.54;2.54;0.1;0;0;0.133684210526316;0;0.0;0;19;2;220;171;0.4;0;0;0;0;1;365.8km;3.0;1;4;1;1;0.44;0.0;0;7;0.2;1877;1695;89;3.5;24;36;101;3;14.0;99;26;25;16;18;30;10;0
95036004;Èric Montes;DM;28;3ª Federación V;N/A;R$ 0;Right-Footed;1.77 m;29;2397;6.67;1;-1.73;2.73;0.1;0;0;0.0853125;0;0.5;0;32;10;27;16;0.1;9;1;9;1;0;80.3km;3.2;3;10;0;5;8.02;0.6;15;10;0.4;397;352;39;8.4;2;5;23;0;18.9;40;12;2;17;20;14;5;1
2000114909;Sergio Montes;D (C);29;Jordan Pro League;R$16K p/m;R$ 0;Right-Footed;1.79 m;25;2258;6.67;0;-1.51;1.51;0.1;0;0;0.107857142857143;0;0.2;0;14;0;122;66;0.5;148;17;148;17;0;296.0km;17.3;35;18;2;0;0.91;0.2;6;28;1.1;1250;1065;109;14.8;8;19;63;1;9.1;199;57;6;45;53;30;0;0
72052875;Callum Montgomery;D (C);29;USLC Eastern Conference;R$41K p/m;R$300K - R$3M;Left-Footed;1.91 m;14;1253;7.10;0;-1.42;1.42;0.1;0;0;0.129090909090909;0;0.1;0;11;1;105;62;0.6;1;0;1;0;0;135.6km;3.7;1;2;1;4;0.91;0.1;2;7;0.5;611;550;38;3.6;12;21;52;2;15.6;25;8;11;5;6;2;0;0
67196106;Genís Montolio;D (C);29;Super League;R$230K p/m;R$500K - R$5M;Right-Footed;1.83 m;12;1443;6.69;1;-0.35;1.35;0.1;0;0;0.192857142857143;0;0.1;0;7;1;51;38;0.3;2;1;2;1;0;160.5km;3.6;0;2;0;3;1.31;0.0;0;5;0.3;664;599;29;3.7;8;16;44;1;13.1;47;18;7;8;12;15;5;2
2000437042;Daniel Montoya;D (C);22;3ª Federación VII;R$50K p/m;R$70K - R$750K;Right-Footed;1.83 m;43;3787;6.98;5;-2.79;7.79;0.2;0;0;0.112898550724638;0;0.6;0;69;16;262;201;1.0;2;0;2;0;0;376.2km;2.7;0;8;2;0;1.98;0.0;2;4;0.1;1968;1689;79;3.6;22;41;99;3;13.2;105;24;24;20;25;16;6;0
2000097085;Renato Montúfar;D (C);24;-;R$19K p/m;R$280K - R$900K;Right-Footed;1.80 m;13;1170;6.99;0;-0.33;0.33;0.0;0;0;0.33;0;0.0;0;1;0;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;4;0;0;0;0.0;0;0;0.0;260;177;0;0.0;0;0;0;0;0.0;0;0;0;24;24;10;0;0
43202965;Massimiliano Montuori;D (C);28;Serie D/H;R$13K p/m;R$10K - R$40K;Right-Footed Only;1.88 m;43;3861;6.87;1;-2.81;3.81;0.1;0;0;0.105833333333333;0;0.3;0;36;7;288;224;1.6;0;0;0;0;0;397.1km;2.7;0;11;0;2;1.09;0.1;3;10;0.2;1916;1688;82;2.8;25;31;123;1;13.4;87;26;14;17;18;26;10;1
49047753;Nathan Monzango;D (C);25;1. SNL;R$16K p/m;R$1.4M - R$4.5M;Left-Footed Only;1.84 m;33;2948;6.87;1;-0.4;1.4;0.0;0;0;0.0736842105263158;0;0.2;1;19;5;225;163;0.7;3;0;3;0;0;338.9km;3.6;1;7;2;6;1.7;0.1;3;17;0.5;1434;1285;88;3.8;28;39;124;5;15.5;68;27;21;15;19;10;2;0
78105725;Lucas Monzón;D (C);24;Primera A;R$52.5K p/m;R$3.75M - R$9M;Left-Footed;1.86 m;21;1602;6.76;1;0.2;0.8;0.0;0;0;0.2;0;0.1;0;4;2;73;50;0.3;1;0;1;0;0;179.7km;3.6;1;5;0;0;0.87;0.2;4;3;0.2;735;611;35;3.0;12;16;51;1;18.1;45;11;14;7;9;9;6;0
29194719;Jasper Moon;D (C);25;EFL League One;R$62.5K p/m;R$5K - R$50K;Right-Footed;1.86 m;40;3757;6.83;3;-0.14;3.14;0.1;0;0;0.130833333333333;0;0.2;1;24;5;271;201;0.8;5;1;5;1;0;405.2km;2.8;3;8;0;0;0.98;0.0;2;8;0.2;1786;1595;85;3.5;28;47;130;7;13.8;85;40;30;17;24;29;10;0
29128538;Elliott Moore;D (C);29;Championnat Régional;R$127K p/m;R$1.9M;Right-Footed;1.97 m;37;3256;6.68;2;-0.2;2.2;0.1;0;0;0.0814814814814815;0;0.2;0;27;9;120;93;0.4;3;0;3;0;0;364.8km;3.5;1;4;0;0;1.13;0.1;2;5;0.1;1511;1380;75;2.9;26;33;116;3;16.6;98;29;18;17;22;24;7;1
85130400;Taylor Moore;D (C);29;EFL League Two;R$95K p/m;R$300K - R$3M;Right-Footed;1.84 m;26;2604;6.80;1;-1;2;0.1;0;0;0.222222222222222;0;0.0;0;9;1;188;144;0.9;16;2;16;2;0;299.9km;4.8;1;7;2;0;1.86;0.1;3;5;0.2;1310;1238;75;4.6;22;29;82;3;12.7;96;27;22;15;18;13;3;0
2000062626;Tom Moore;D (C);27;National 3 - Group B;R$9.5K p/m;R$ 0;Right-Footed;1.94 m;48;4190;6.67;0;-2.99;2.99;0.1;0;0;0.110740740740741;0;0.2;2;27;8;302;217;1.1;0;0;0;0;0;429.6km;2.4;0;3;0;0;1.41;0.0;2;4;0.1;2302;1976;102;3.8;28;47;155;4;9.5;113;37;21;22;24;29;12;0
2000130034;Ioane Moorea;D (LC);25;Round Cup;N/A;R$ 0;Left-Footed;1.79 m;12;1108;5.38;1;0.87;0.13;0.0;0;0;0.0433333333333333;0;0.0;0;3;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;4;0;0;0;0.0;0;0;0.0;260;166;0;0.0;0;0;0;0;0.0;0;0;0;17;18;26;0;1
16202433;Martin Moormann;D (C);25;Bundesliga;R$62.5K p/m;R$7M - R$16M;Left-Footed;1.85 m;19;1885;6.75;0;-0.37;0.37;0.0;0;0;0.0925;0;0.1;0;4;2;112;84;1.3;11;0;11;0;1;220.2km;7.4;3;5;0;1;0.33;0.0;1;5;0.2;931;815;53;7.0;13;18;60;0;15.2;76;17;17;18;20;14;1;0
91202630;Nico Moos;D (C);26;Bayernliga Nord;R$21K p/m;R$0 - R$80K;Right-Footed Only;1.92 m;39;3510;7.42;4;1.86;2.14;0.1;0;0;0.164615384615385;0;0.0;0;13;5;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;13;0;5;0;0.0;0;0;0.0;780;565;0;0.0;0;0;0;0;0.0;0;0;0;71;72;46;0;1
2000045746;Francisco Mora Collado;D (C);21;Federal C;R$2.3K p/m;R$0 - R$350K;Left-Footed Only;1.84 m;13;1170;7.37;2;1.36;0.64;0.0;0;0;0.064;0;0.0;0;10;3;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;8;0;1;0;0.0;0;0;0.0;260;185;0;0.0;0;0;0;0;0.0;0;0;0;19;19;9;0;0
2000161880;Adrià Mora;D (C);21;3ª Federación V;R$20K p/m;R$90K - R$900K;Left-Footed Only;1.80 m;43;3739;6.87;0;-1.93;1.93;0.0;0;0;0.113529411764706;0;0.1;0;17;3;167;115;0.3;189;32;110;18;0;455.7km;11.5;38;24;3;4;6.31;0.1;6;78;1.2;2233;1896;237;13.3;28;58;123;3;13.6;255;65;15;53;65;45;6;1
51069401;Adrián Mora;D (C);28;National 3 - Group B;R$40K p/m;R$200K;Left-Footed Only;1.93 m;30;2619;6.71;0;-1.37;1.37;0.0;0;0;0.0978571428571429;0;0.1;0;14;1;160;113;0.9;1;0;1;0;0;284.1km;3.9;1;0;0;0;0.69;0.0;1;4;0.1;1203;1053;75;3.6;18;41;63;3;12.8;82;36;19;20;29;14;3;0
83111605;Bruno Morais;D (C);28;Liga 3 Série A;R$14K p/m;R$180K - R$600K;Right-Footed;1.89 m;12;1169;6.79;1;-0.03;1.03;0.1;0;0;0.147142857142857;0;0.0;0;7;2;93;73;1.8;2;0;2;0;0;124.4km;2.9;1;2;0;1;0.06;0.0;0;1;0.1;570;484;26;3.3;5;12;39;0;13.9;25;13;20;7;8;10;4;0
14154004;Ariel Morales;D (C);29;Segunda División;R$13K p/m;R$260K - R$2.75M;Right-Footed;1.83 m;12;1080;7.07;1;-1.04;2.04;0.2;0;0;0.107368421052632;0;0.3;1;19;5;40;27;0.6;1;0;1;0;0;99.5km;4.2;0;4;0;0;0.29;0.0;0;1;0.1;456;393;28;4.0;7;14;21;0;10.8;24;10;5;12;13;10;1;0
49062643;Hugo Morales;D (C);24;Jordan Pro League;R$9K p/m;R$0 - R$15K;Right-Footed;1.79 m;25;2201;6.67;0;-1.13;1.13;0.0;0;0;0.125555555555556;0;0.1;0;9;3;174;101;0.6;0;0;0;0;0;231.3km;2.9;0;5;0;1;1.38;0.0;0;3;0.1;1152;1023;46;4.0;18;29;82;2;13.7;60;16;27;5;8;17;6;0
76050769;Iván Morales;D (C);29;Primera C;N/A;R$ 0;Left-Footed;1.82 m;12;1080;7.54;1;0.28;0.72;0.1;0;0;0.12;0;0.0;0;6;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;10;0;0;0;0.0;0;0;0.0;240;165;0;0.0;0;0;0;0;0.0;0;0;0;27;29;12;0;0
2000296263;Óskar Morales;D (C);19;DS Pulje 3;N/A;R$ 0;Left-Footed;1.91 m;12;1256;6.91;1;0.41;0.59;0.0;0;0;0.0842857142857143;0;0.2;0;7;3;83;63;1.5;0;0;0;0;0;118.8km;2.4;0;8;0;0;0.06;0.0;0;0;0.0;633;545;24;3.4;8;17;43;0;12.3;34;12;14;12;14;2;1;0
2000015361;Rodrigo Morales;D (C);23;Federal C;R$3.6K p/m;R$300K - R$950K;Right-Footed;1.82 m;14;1260;7.67;0;-0.52;0.52;0.0;0;0;0.13;0;0.0;0;4;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;7;0;0;0;0.0;0;0;0.0;280;190;0;0.0;0;0;0;0;0.0;0;0;0;28;29;21;0;0
2000117746;Víctor Morales;D (C);29;Campeonato de Portugal Série B;R$67.5K p/m;R$120K - R$1.3M;Right-Footed Only;1.86 m;38;3299;6.76;1;-3.5;4.5;0.1;0;0;0.1125;0;0.4;0;40;7;245;200;1.3;4;1;4;1;0;354.9km;3.7;1;5;0;0;0.47;0.1;2;6;0.2;1557;1368;90;3.1;29;55;107;3;17.7;93;37;19;18;25;19;2;0
76064489;Alejandro Morález;D (C);25;Primera A;R$100K p/m;R$650K - R$2.1M;Right-Footed;1.89 m;16;1507;6.75;0;-0.12;0.12;0.0;0;0;0.03;0;0.1;0;4;1;88;53;0.6;3;0;3;0;0;170.3km;4.0;1;4;0;0;0.26;0.0;0;1;0.1;724;649;36;3.3;17;24;43;3;13.5;53;15;4;13;14;6;3;0
2000037910;Joel Morán;D (C);24;Campeonato de Portugal Série C;R$3.5K p/m;R$80K - R$800K;Right-Footed;1.85 m;13;1170;7.59;0;-0.53;0.53;0.0;0;0;0.0883333333333333;0;0.0;0;6;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;6;0;1;0;0.0;0;0;0.0;260;182;0;0.0;0;0;0;0;0.0;0;0;0;26;26;8;0;0
48046257;Léandro Morante;D (C);29;SAFA Second Division FS;R$82.5K p/m;R$2.75M - R$9M;Right-Footed Only;1.94 m;21;2323;6.80;0;-1.46;1.46;0.1;0;0;0.0973333333333333;0;0.2;1;15;2;105;78;1.2;2;0;2;0;0;258.5km;3.7;0;9;0;3;1.23;0.2;4;6;0.2;1110;988;60;3.4;10;19;72;0;14.5;71;26;16;16;19;16;7;0
2000220178;Álex Morata;D (C);19;Segunda Federación 1;R$43K p/m;R$0 - R$600K;Right-Footed;1.79 m;17;1840;6.64;0;-0.71;0.71;0.0;0;0;0.101428571428571;0;0.0;0;7;2;110;74;0.9;1;0;1;0;0;205.5km;4.8;1;7;1;1;1.4;0.0;0;2;0.1;939;822;58;3.8;4;16;60;1;11.5;71;17;10;10;13;22;3;1
19347264;Morato;D (C);24;TAFL Severoiztochna Liga;R$1.27M p/m;R$47M - R$80M;Left-Footed;1.92 m;18;1704;6.83;0;-0.12;0.12;0.0;0;0;0.04;0;0.1;0;3;0;110;81;1.2;1;0;1;0;0;195.8km;3.5;1;4;0;0;0.51;0.1;1;3;0.2;784;722;32;4.6;9;25;46;1;11.1;39;17;4;9;12;16;2;0
2000119273;Alexander Moratz;D (C);27;Bayernliga Nord;R$17K p/m;R$20K - R$60K;Right-Footed Only;1.90 m;42;3791;7.31;5;3.71;1.29;0.0;0;0;0.1075;0;0.0;0;12;5;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;37;0;5;0;0.0;0;0;0.0;860;591;0;0.0;0;0;0;0;0.0;0;0;0;84;87;23;0;0
84159645;Léo Morax;D (C);28;2. Liga Inter Gruppe 1;N/A;R$ 0;Right-Footed;1.83 m;39;3460;6.72;2;0.3;1.7;0.0;0;0;0.154545454545455;0;0.0;0;11;3;225;144;0.7;0;0;0;0;0;330.9km;2.4;0;8;0;0;0.52;0.0;1;4;0.1;1726;1496;70;3.4;19;36;104;3;14.2;97;32;65;20;23;19;4;0
2000240210;Jérémy Moray;D (C);20;Eccellenza Toscana A;R$18K p/m;R$800K - R$8M;Right-Footed;1.88 m;20;1803;7.23;1;-0.35;1.35;0.1;0;0;0.192857142857143;0;0.0;0;7;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;16;0;0;0;0.0;0;0;0.0;420;299;0;0.0;0;0;0;0;0.0;0;0;0;28;30;6;0;0
2000448899;Enzo Morbey;D (C);23;1e Provenciale Oost-Vlaanderen;N/A;R$ 0;Right-Footed Only;1.63 m;36;3251;7.27;3;1.63;1.37;0.0;0;0;0.114166666666667;0;0.0;0;12;5;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;32;0;3;0.04;0.0;0;0;0.0;740;522;0;0.0;0;0;0;0;0.0;0;0;0;66;66;36;0;0
2000121511;Javier Morcillo;D (C);27;3ª Federación XV;R$20K p/m;R$15K - R$140K;Right-Footed;1.82 m;43;3870;7.41;4;2.8;1.2;0.0;0;0;0.109090909090909;0;0.0;0;11;4;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;24;0;3;0;0.0;0;0;0.0;860;605;0;0.0;0;0;0;0;0.0;0;0;0;77;79;24;0;0
2000274037;More;D (C);25;3ª Federación VIII;R$7K p/m;R$ 0;Right-Footed;1.83 m;43;3870;7.32;4;1.2;2.8;0.1;0;0;0.133333333333333;0;0.0;0;21;5;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;29;0;1;0;0.0;0;0;0.0;860;594;0;0.0;0;0;0;0;0.0;0;0;0;89;91;31;0;0
2000424497;Liam Moreau;D (C);18;National 3 - Group B;N/A;R$ 0;Left-Footed Only;1.92 m;28;2490;6.76;1;0.35;0.65;0.0;0;0;0.08125;0;0.1;0;8;1;202;155;0.9;1;0;1;0;0;263.2km;3.0;0;3;0;0;0.18;0.1;2;7;0.3;1304;1076;62;4.7;20;35;102;6;10.8;77;22;30;9;15;3;1;0
2000047617;David Moreira;D (L);22;Liga Portugal 2;R$72.5K p/m;R$17M - R$38M;Left-Footed Only;1.71 m;16;1234;6.90;0;-0.09;0.09;0.0;0;0;0.0225;0;0.1;0;4;1;51;24;0.4;16;0;16;0;0;164.0km;15.8;14;12;2;0;1.44;0.1;2;16;1.2;744;649;99;14.7;13;24;42;1;10.4;108;26;11;27;39;5;0;0
83320121;Emanuel Moreira;D (C);23;Championnat Régional;R$29K p/m;R$2.75M - R$9M;Left-Footed;1.90 m;36;3119;6.83;0;-2.05;2.05;0.1;0;0;0.186363636363636;0;0.0;0;11;2;191;136;1.0;1;0;1;0;0;349.8km;3.7;1;4;0;0;0.39;0.0;1;8;0.2;1489;1373;62;2.5;24;29;91;3;14.4;74;26;28;12;15;13;3;1
2000012241;Mauro Moreira;D (C);26;-;N/A;R$ 0;Right-Footed;1.80 m;13;1170;6.48;1;0.77;0.23;0.0;0;0;0.115;0;0.0;0;2;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;5;0;0;0;0.0;0;0;0.0;260;180;0;0.0;0;0;0;0;0.0;0;0;0;23;23;19;0;0
14239394;Matías Morello;DM;25;HNL;R$12K p/m;R$750K;Right-Footed;1.85 m;14;1021;6.74;0;-0.38;0.38;0.0;0;0;0.095;0;0.2;0;4;1;27;20;0.2;0;0;0;0;0;129.6km;10.3;0;2;0;0;1.89;0.0;0;7;0.6;574;518;52;7.6;9;9;30;2;11.6;66;17;3;12;16;6;1;0
83337483;Bairon Moreno;D (C);28;AF Vila Real - Div. Honra;N/A;R$ 0;Right-Footed Only;1.86 m;43;3870;7.41;1;-1.4;2.4;0.1;0;0;0.2;0;0.0;0;12;3;5;5;0.0;0;0;0;0;0;8.2km;0.0;0;23;0;6;0;0.0;0;0;0.0;887;629;4;0.1;0;1;3;0;0.4;6;2;1;79;82;44;1;0
2000467437;Fran Moreno;D (C);27;3ª Federación VII;R$9K p/m;R$10K - R$25K;Right-Footed;1.87 m;42;3780;7.33;4;2.96;1.04;0.0;0;0;0.065;0;0.0;0;16;6;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;24;0;1;0;0.0;0;0;0.0;840;588;0;0.0;0;0;0;0;0.0;0;0;0;79;82;38;0;0
2000044273;Fran Moreno;D (C);25;Segunda Federación 3;R$107K p/m;R$20K - R$60K;Left-Footed;1.84 m;26;2220;6.82;0;-0.5;0.5;0.0;0;0;0.1;0;0.1;0;5;0;155;85;1.0;0;0;0;0;0;229.4km;2.6;1;3;0;0;0.31;0.0;0;9;0.4;1202;1059;66;3.8;12;29;77;4;12.9;57;24;28;12;17;22;8;0
2000261757;Freilin Moreno;D (C);21;National 3 - Group B;R$42K p/m;R$1.2M - R$4M;Right-Footed;1.80 m;12;1006;6.68;0;-0.95;0.95;0.1;0;0;0.0863636363636364;0;0.5;0;11;1;66;46;0.4;0;0;0;0;0;112.3km;4.2;0;3;0;0;0.35;0.0;0;3;0.3;487;437;26;5.2;5;12;32;0;13.7;27;10;3;3;4;10;5;0
2000031683;Jesús Moreno;D (C);22;TAFL Severoiztochna Liga;R$4.4K p/m;R$120K - R$1.3M;Right-Footed;1.79 m;30;2682;6.82;1;0.35;0.65;0.0;0;0;0.05;0;0.1;0;13;4;185;139;0.5;3;0;3;0;0;288.6km;2.7;2;2;1;2;1.16;0.0;0;5;0.2;1478;1294;63;4.5;19;35;78;3;11.6;77;28;13;10;14;16;4;0
51080646;Johan Moreno;D (C);27;Tercera División Grupo IV;R$22K p/m;R$ 0;Right-Footed;1.83 m;43;3753;6.59;0;-2.09;2.09;0.1;0;0;0.160769230769231;0;0.1;0;13;1;233;149;0.5;1;0;1;0;0;389.4km;2.9;0;1;0;2;0.33;0.0;1;9;0.2;1997;1701;97;3.7;24;53;125;9;12.0;117;46;37;31;34;26;13;2
76040577;José Luis Moreno;D (C);29;SAFA Second Division FS;R$65K p/m;R$1.9M - R$6.5M;Left-Footed;1.83 m;20;1597;6.85;0;-1.46;1.46;0.1;0;0;0.132727272727273;0;0.2;0;11;1;63;41;0.6;0;0;0;0;0;174.3km;3.1;0;7;0;3;0.79;0.2;3;5;0.3;728;639;36;1.4;18;20;51;1;57.6;44;15;29;10;12;11;3;0
76056379;Kevin Moreno;D (C);25;Primera A;R$127K p/m;R$160K - R$1.5M;Right-Footed;1.85 m;13;1192;6.77;0;-0.37;0.37;0.0;0;0;0.0925;0;0.1;0;4;1;58;29;0.2;3;1;3;1;0;135.7km;2.8;0;2;0;0;0.3;0.2;2;1;0.1;551;517;18;3.2;13;16;39;3;14.5;46;15;7;8;10;5;4;0
67294772;Marco Moreno;D (C);25;LaLiga 2;R$240K p/m;R$2.1M - R$21M;Right-Footed;1.91 m;38;3306;6.80;2;-0.21;2.21;0.1;0;0;0.1105;0;0.1;0;20;7;203;163;0.9;1;1;1;1;0;382.3km;4.1;1;11;0;0;1.9;0.1;3;4;0.1;1501;1363;84;3.8;25;39;114;6;14.5;112;31;23;19;21;26;6;1
2000158335;Matías Moreno;D (C);22;LaLiga;R$390K p/m;R$58M - R$78M;Right-Footed;1.93 m;17;1833;6.69;0;-0.58;0.58;0.0;0;0;0.058;0;0.1;0;10;1;104;77;1.6;3;0;3;0;0;202.0km;3.5;1;6;0;0;0.35;0.0;0;1;0.0;847;788;36;4.5;11;25;47;5;11.9;49;23;20;19;20;9;2;0
2000311115;Victor Moreno;D (C);23;Serie A Group III;R$23K p/m;R$0 - R$10K;Right-Footed;1.86 m;9;1028;6.75;0;-0.16;0.16;0.0;0;0;0.08;0;0.1;0;2;1;68;48;0.6;1;0;1;0;0;112.1km;2.5;0;2;0;0;0.9;0.1;1;3;0.3;535;488;22;3.2;9;16;38;0;17.3;22;10;2;5;7;2;1;0
43425528;Andrea Moretti;D (C);24;Serie C/C;R$43K p/m;R$350K - R$3.25M;Right-Footed Only;1.83 m;46;4133;6.73;0;-2.94;2.94;0.1;0;0;0.0794594594594595;0;0.3;0;37;5;183;130;0.6;7;0;7;0;2;449.0km;3.0;2;10;0;1;2.98;0.0;2;8;0.2;1907;1757;109;4.1;34;43;147;4;13.1;123;47;14;30;34;12;4;0
43425529;Lorenzo Moretti;D (C);24;Serie C/A;R$87.5K p/m;R$2.5M - R$8.5M;Right-Footed Only;1.87 m;34;3188;6.94;2;-0.59;2.59;0.1;0;0;0.1295;0;0.2;0;20;9;194;131;0.8;3;1;3;1;0;349.7km;2.9;0;4;2;2;1.14;0.0;1;9;0.3;1442;1319;87;3.0;23;46;103;3;16.6;82;27;35;16;21;21;4;0
83190975;Bernardo Morgado;D (C);28;Birinşi Liga;R$41K p/m;R$120K - R$1.1M;Right-Footed;1.87 m;14;1260;7.52;1;0.77;0.23;0.0;0;0;0.046;0;0.0;0;5;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;17;0;2;0;0.0;0;0;0.0;280;199;0;0.0;0;0;0;0;0.0;0;0;0;29;32;9;1;0
2000100665;Leandro Morgalla;D (C);21;2. Bundesliga;R$345K p/m;R$62M - R$78M;Right-Footed;1.86 m;36;2974;7.04;2;-0.39;2.39;0.1;0;0;0.0885185185185185;0;0.3;1;27;5;179;122;0.8;80;19;80;19;0;388.2km;15.9;34;29;3;5;2.43;0.2;7;29;0.9;1730;1541;234;11.8;18;45;103;1;14.0;237;57;26;57;75;36;3;0
91204713;Marlon Morgenstern;D (C);25;Regionalliga Mitte;R$24K p/m;R$ 0;Right-Footed Only;1.88 m;27;2577;7.06;1;0.21;0.79;0.0;0;0;0.079;0;0.2;0;10;4;199;132;1.0;1;0;1;0;0;254.8km;2.7;1;7;2;2;1.15;0.0;1;7;0.2;1240;1123;62;3.2;17;20;105;4;14.7;62;19;13;11;14;10;5;0
45104571;Reiya Morishita;D (C);27;J1 League;R$165K p/m;R$550K - R$5.5M;Left-Footed;1.81 m;14;1130;6.78;1;0.69;0.31;0.0;0;0;0.0516666666666667;0;0.2;0;6;1;71;51;0.7;0;0;0;0;0;116.9km;3.7;1;4;0;1;0.58;0.1;1;1;0.1;525;486;27;2.4;6;8;28;1;15.6;35;15;13;5;8;5;0;0
2000065181;Kimiya Moriyama;D (LC);24;J2 League;R$32K p/m;R$350K - R$1.2M;Left-Footed;1.78 m;13;1158;7.06;0;-0.37;0.37;0.0;0;0;0.123333333333333;0;0.0;0;3;0;69;49;0.5;13;4;13;4;0;132.4km;4.7;1;3;1;0;0.8;0.1;1;6;0.5;629;543;33;5.8;13;25;32;6;17.0;57;22;4;17;17;8;4;0
2000462073;Sebastian Mørk;D (C);17;Lower Division;R$6.75K p/m;R$1.1M - R$3.5M;Right-Footed;1.83 m;29;2610;7.07;0;-0.4;0.4;0.0;0;0;0.08;0;0.0;0;5;0;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;9;0;3;0.03;0.0;0;0;0.0;580;398;0;0.0;0;0;0;0;0.0;0;0;0;51;54;36;1;2
88030258;Argyle Morling;D (C);25;NRF League One Men;N/A;R$ 0;Left-Footed;1.79 m;13;1131;6.87;0;-0.2;0.2;0.0;0;0;0.1;0;0.1;0;2;0;74;40;0.8;0;0;0;0;0;125.7km;2.1;1;5;0;0;0.51;0.1;1;3;0.2;608;521;25;3.6;7;14;41;2;18.6;29;11;7;8;8;4;3;0
57160726;Marius Moroianu;D (C);28;Liga III Seria II;R$5.5K p/m;R$0 - R$100K;Right-Footed Only;1.90 m;36;3253;6.70;0;-2.44;2.44;0.1;0;0;0.110909090909091;0;0.1;1;22;2;231;152;0.7;6;0;6;0;0;343.1km;2.7;0;12;0;1;1.82;0.1;3;11;0.3;1633;1383;100;2.8;27;50;95;3;22.3;97;39;42;15;22;8;1;0
2000177091;David Morosini;DM;22;1ª División;R$7.25K p/m;R$180K - R$1.9M;Right-Footed;1.90 m;18;1389;6.87;0;-0.5;0.5;0.0;0;0;0.1;0;0.1;0;5;1;71;41;1.0;0;0;0;0;0;151.1km;4.2;0;1;0;4;0.36;0.0;0;6;0.4;652;596;32;4.0;11;19;52;2;16.1;40;11;10;5;9;3;1;0
71110053;Vladyslav Moroz;D (C);24;UPL;R$16K p/m;R$4M - R$9.5M;Right-Footed;1.81 m;34;3060;6.67;0;-0.71;0.71;0.0;0;0;0.0394444444444444;0;0.1;0;18;1;155;95;0.9;1;1;1;1;0;331.9km;3.9;0;5;0;0;0.66;0.0;1;4;0.1;1429;1265;55;3.7;22;45;99;4;14.2;80;33;27;19;26;11;0;0
58154258;Evgeny Morozov;D (C);25;Championnat Régional;R$485K p/m;R$2.75M - R$28M;Right-Footed;1.91 m;16;1488;6.61;0;-0.11;0.11;0.0;0;0;0.0275;0;0.2;0;4;2;87;51;1.3;0;0;0;0;0;164.3km;3.4;0;2;0;1;0.95;0.1;1;6;0.4;722;676;39;3.1;6;21;51;1;11.1;29;15;11;7;13;10;2;0
